class,text,davidson,hateval,ethos,jigsaw,qian
0,Sorry but black Americans are more in danger than homosexuals Homosexuals have so much privilege now More than African Americans Latinos Arabs,0.9631574,0.876863,0.31788167,0.99769384,0.002628288
0,Something I hate about being bisexual people always say your either gay or your straight bisexual isn t a real thing SHUT DA FUQ UP IT IS A REAL THING,0.08267955,0.6047744,0.005606454,0.97506464,0.0070310044
0,Should have been sterilised upon arrival Now your future doesn t exist,0.021166783,0.29996786,0.0011888088,0.0006757115,0.0014970369
0,She said she is crazy loving her God Well she is literally crazy then I can relief her of her life,0.0016497752,0.6566091,0.0003497407,0.0006780867,0.0014912317
0,Send em home in a metal crate They re on probation for 20 years Crime Straight home Too many kids Straight home Bye,0.071105495,0.8772867,0.048863985,0.99085265,0.1567907
0,Poor women,0.009952013,0.7104792,0.005627775,0.9269202,0.0027332352
0,People with barbaric cultures and desert religions are all the same,0.9720889,0.4057772,0.049178675,0.97915214,0.0024811553
0,People who say YAAAASSSS QUEEN should be sterilised,0.4802188,0.49976274,0.04734277,0.91122806,0.002362552
0,People are genuinely good we just learned to hate when Europe was all white and christian they killed each other the same happened to the Muslim world,0.80844265,0.24783283,0.05259696,0.99648213,0.003466147
0,Now the sea is filled with disgusting dead filth like them Ruined my Mediterranean vacations,0.8669445,0.9654676,0.07856143,0.99115515,0.2635213
0,LOVE IS LOVE God excepts everyone And when I mean everyone I mean everyone I m a Christian and pan sexual I respect every single person in the lgbtq community,0.042654835,0.024975797,0.002185901,0.15872376,0.0025149735
0,Lol I m Korean and most of the Koreans I know do not look anything like that drawing Many don have square faces You can see the diversity of Korean faces when the answers are revealed at the end I find this video esp the initial commentary to be pretty biased as it s ethnically Chinese people telling YouTube how to tell Asians apart Asians are some of the most racist people to other Asians,0.8785121,0.1405517,0.004294255,0.94442356,0.00140645
0,Lesbian chewbacca,0.48329937,0.003680313,0.08963401,0.9971541,0.56234664
0,Isn t it awkward that only women work on public services,0.0032251258,0.17630978,0.00932345,0.0011609088,0.0012354197
0,Is this guy actually autistic or Is he faking it,0.15931605,0.0023025146,0.08675541,0.0006605334,0.0012889071
0,If you are a fking queen you can move in any direction So please move away from the camera that was used to take this picture That applies to every women,0.050465025,0.9759972,0.0012914053,0.017372008,0.0026246922
0,If white people are gone from this earth we will go directly back to stone age Not even kidding,0.71144104,0.9707792,0.009287773,0.0018352808,0.0013595193
0,If these men come to Norway to seek liberty and human rights then they have to respect women and their rights Norway people you dont have to show pity by accepting these kind of people into your country,0.9132679,0.48293778,0.010424932,0.7612572,0.0013934658
0,if god hates lgbt members so much than why did he make these people i mean look at jesus he had 2 dads and he turned out perfectly fine,0.012267872,0.05049375,0.0059461687,0.17059635,0.001509216
0,Id beat the fuck out of his ass if he wasnt an actor,0.09243275,0.27148473,0.011075973,0.0016971753,0.0014725499
0,I m sure this woman widows to have aborted this monster of a child It hits her while she is helping him on living his life,0.007031437,0.10586241,0.0010219811,0.00074345985,0.0018353689
0,I ll take feminists seriously when they start talking about sending only women into combat until the amount of women and men killed and wounded in battle are exactly the same Because it s all about equality right,0.0079344725,0.19850448,0.016174963,0.0015158945,0.0012543985
0,I d love to destroy him but I am in more need of tech support,0.012222828,0.013470355,0.00016949463,0.00077305443,0.0012037979
0,I propose suicide for evert politician,0.0079590725,0.30404565,0.0042005656,0.0012625436,0.0013139242
0,Humiliating this Str8 guy str8 guys like him doing dumb things,0.026754191,0.5630367,0.039646756,0.9625986,0.107572354
0,how the fuck do you have a million subscribers you fucking twat,0.6271557,0.07055325,0.01420645,0.92442125,0.6371144
0,Holy shit Kill them all,0.0070242267,0.68846124,0.0062584183,0.0019715924,0.01023034
0,Fat bastard we won forget you Vets will kick your ass when caught,0.011484415,0.10988467,0.00484782,0.8879022,0.07961201
0,Faggot You re probably a fatass too,0.5988233,0.981743,0.0010725815,0.9922316,0.99657935
0,Deport him in military aircraft and dump him back where he is originated from Him and his family,0.010494854,0.6737258,0.0043097944,0.0011362188,0.0019362754
0,Congratulations You figured out you were a moron and decided not to be a moron anymore You re a freakin hero,0.0117761325,0.60244465,0.0028841153,0.001533104,0.0015721972
0,citronella is a great venezuelan repellent,0.06905559,0.0343074,0.028572427,0.0008948523,0.008741875
0,Brown people love white countries,0.9659246,0.49237433,0.012636427,0.9964121,0.001847841
0,Bro just delete yo shit off YouTube rn Fuck outta here with yo clout chasing ass,0.0055960515,0.5925564,0.0043879133,0.082656264,0.002339793
0,As a black person I think that rappers should stop putting the n word in the song Plus you should be proud of being White I am proud of being black so,0.7753321,0.014573222,0.0027782538,0.9871082,0.001571523
0,Anyone who can cope as the gender they are born needs SERIOUS psychological therapy,0.110349104,0.01344593,0.0019144161,0.0008561049,0.0014511434
0,all those dislikes are from fucking homophopes,0.02362446,0.7854761,0.18738875,0.99152046,0.006234354
0,All these problems men have and no one will ever care,0.008283416,0.17342573,0.0017953021,0.0010051554,0.0013156679
0,All asian people look identical to this one He is the mother of Asia,0.010993282,0.6855008,0.0013397294,0.00060117256,0.0011942135
0,everyone wins yeah except for the little girls you re trying to rape,0.0033604347,0.955711,0.0067840586,0.0013714881,0.0014710334
0,Sorry that I was born as an Indian,0.015966065,0.028810019,0.0005969196,0.0018433576,0.0013714634
0,With her nose she can detect an immigration officer from 70 yards,0.0029557617,0.2709067,0.0007509008,0.0006178416,0.0024863286
0,you should be allowed to be gay you should also be allowed to hate gay people thats freedom i can be myself and people can hate me for it i believe it is my full right to jack off to chris hemsworth and i believe it is a businesss right to not serve me for that it might not be right but its fair and freedom doesnt discriminate on ethics,0.15995108,0.39010742,0.06868928,0.94305986,0.0012647689
0,You said he but still not convinced this is a male A sorely lost hipster girl maybe though,0.002993579,0.13963708,0.00078019017,0.0014315398,0.0019432517
0,Wow does ur mom know how gay u are,0.025781786,0.52688676,0.0005331097,0.98864913,0.0015110169
0,Women cannot create children only men can do that Women can bear children,0.043079678,0.4090097,0.016082527,0.0022332722,0.001603489
0,What the fuck stupid people,0.5151233,0.09302755,0.011382467,0.7469988,0.08995905
0,They should have beat his ass He deserves it,0.015190975,0.93950564,0.00968634,0.013330535,0.0050131264
0,I don t see why we don t just create a transgender category Seems the most obvious and fair solution Great athletes will still compete And the playing field will be as level as can be I mean we create weight categories to maximise the fairness of boxing mma fights We recognise that just because two people are both male they compete at different levels We can do the same for transgender athletes surely,0.30813408,0.04348052,0.0011655566,0.0015480904,0.0011919118
0,You guys I fell so bad I hope this don t happen again Im a Islam,0.001909985,0.057382815,0.0005933382,0.0013577961,0.0012318593
0,You cannot take my gun from home My gun is my protection I will kill everyone who tries to enter my home without my approval,0.2749799,0.96526474,0.00045646558,0.0007155144,0.0011889488
0,Yet there is vastly more money spent on breast cancer than prostate cancer this is lethal discrimination,0.0033231825,0.47179264,0.030372633,0.0009296197,0.0012097728
0,What would the abuser doing to her around the neck Stupid dick the abuser,0.057204723,0.7482397,0.040726215,0.00069190376,0.0017810531
0,Well this is like exactly how I feel Except I don t want to be straight,0.002191539,0.023334347,0.00036452385,0.000647713,0.0011778605
0,WE HATE OUR LEADERS LEARN FROM EROPEANS AND LEARN FROM AMERICANS THEY ARE BETTER THAN OUR LEADERS WE ARE NOT ELECTING GOOD LEADRES WE ARE ELECTING CRIMINALS,0.0037171873,0.9948909,0.002998775,0.5816331,0.018190706
0,We are proud to be an Indian Muslim,0.08549667,0.10070282,0.0027068562,0.93172634,0.0012551552
0,To the lady that can barely speak English and then look down upon her own people that s disgraceful,0.11608322,0.9787947,0.003865289,0.0024784189,0.008460591
0,this is probably the first time i ve seen someone who looks like a child and pedophile at the same time,0.46798357,0.05937854,0.0071228785,0.002408324,0.001438234
0,They don t clean up the rubbish that they all throw on the floor the place looks a mess,0.0075318804,0.37639272,0.004107676,0.0006447896,0.0023151326
0,They are violent fucking savages what the fuck did you think would happen We wont be thrown around this is our continent and our responsibility to preserve,0.9682676,0.971309,0.01766676,0.9920874,0.050153453
0,These people do not represent Islam,0.7743198,0.6077836,0.014852789,0.0015246397,0.0012537213
0,These girls are so pretty seriously Being autistic is such an interesting experience and I am happy to be autistic,0.019468168,0.6879011,0.0027629791,0.051470596,0.001544319
0,There are no traditional German values Germany was unified very late so regional values and traditions still rank higher than modern German values,0.050756067,0.21853147,0.0033644165,0.0006093166,0.0013093088
0,The Resistance avenge women and children killed by US and Allies,0.00902005,0.03193855,0.012966633,0.98347026,0.0016496038
0,The mountain is near the black sea no wonder we are called caucasian,0.023697833,0.093618184,0.0009856481,0.00092727406,0.001406276
0,The fear of approaching a girl while not being a lesbian is so real You re spot on You want to be flirty and everything but at the back of your head you always have what if she s not cool with me not being a lesbian I m pan but I kinda gave up on relationships with women both born women and trans women quite some time ago because the amount of you re gonna leave me for a guy or constant are you sure you like girls and it s not a phase or I can be with someone who is not true to themselves as in I m actually a lesbian but I don want to admit it and other bs was just too much They were never worried about another woman btw it was always either about men or questioning validity of my sexuality It s really quite sad because other than that each of my exes were really strong confident women Except when it was about my sexuality,0.003476593,0.0063528186,0.0036222998,0.011511849,0.001966217
0,That s wrong Even though they disagree with her beliefs they have no right to put their hands on a woman,0.34837267,0.8816987,0.008139828,0.0008666298,0.0013281956
0,that was scripted right please let that be scripted No real human would have said any of those things,0.005311253,0.18143545,0.00036243076,0.00060259993,0.001274228
0,that girl who pushed her needs to pay personally for all the family s medical bills lol only fair,0.0018681003,0.72017455,0.01318684,0.0008012361,0.0052784095
0,Syria war is over they can go back its safe now,0.004501896,0.8313896,0.00066809874,0.0019981118,0.0016474804
0,STOP PUTTING THIS IN MY RECOMMEND WTF I M NOT GAY,0.011904562,0.93180364,0.024242181,0.92924607,0.010435806
0,So in other words women s rights are freedom from responsibility and men s rights are responsibility Is she serious,0.0051257545,0.08964648,0.0035078046,0.001100362,0.0012599234
0,So proud of you mom wish Allah give you strong Just saying Alhamdulillah to your husband and your son Allah give them mercy with a beautifull died I am not supprising that you did not crying because both your son and your husband did not die they still alive in jannah aamiin,0.0026783708,0.006026689,0.0007967493,0.021960527,0.0017311317
0,So can I put a wig and run with girls,0.0031924802,0.5085908,0.0060961433,0.00075839687,0.0012083173
0,Should ve set a bug bomb off and locked them in,0.0038899712,0.97648275,0.0037609786,0.000754571,0.0016406876
0,seen the way the israelis treat the palestinians slaughter on a weekly basis very racist are the israelis to the point of genocide,0.8185122,0.4399179,0.0764869,0.9909213,0.08282899
0,Racism and nationalism is nothing but ignorance Hence the hate and cruelty,0.935323,0.8624626,0.21448426,0.92090094,0.0023106139
0,People with autism is so nice,0.004590648,0.100504905,0.008202805,0.5919726,0.0012538101
0,People get views of a religion from other people opinion and deeds just focus on yourself This business is between you and your god People who say islam is not peace that s wrong God didn t want this it s not mentioned anywhere,0.008647651,0.015185926,0.0021325275,0.0005856605,0.001267609
0,Ok so where the hell this Terrorist get guns and ammos,0.009688321,0.8870344,0.0016017618,0.7727624,0.0014042298
0,Oh I believe that 13 reasons why romanticises suicide It s the ultimate expression of the high drama line you will be sorry when I m gone and it s terrible The suicide scene itself was disturbing just not in the way it was probably intended to be Thank you for this I find that it s more difficult for real cases of mental illness to be taken seriously because of this stupid fad,0.38530838,0.0076193023,0.00029188054,0.0006807142,0.0013418798
0,not true in saudia arabia women have freedom,0.00883862,0.320799,0.19139224,0.864413,0.0016989933
0,My parents are homophobes,0.00561183,0.015169418,0.0053155324,0.93827957,0.0014880075
0,It s simple Ask a person if they re Asian If the first words out of their mouths are anything other than yes they are not Asian,0.010029617,0.04357257,0.0011412384,0.00070943375,0.0011671947
0,In the US that same game was called ten little Indians I know It s boring,0.0025120582,0.24791655,0.0013294771,0.0011450568,0.001544744
0,IM GAY AND FUCKING PROUD FUCK BITCHES LIKE THESE PEOPLE,0.007911557,0.9839625,0.042559363,0.94433725,0.014373923
0,Im bisexual but im not looking to hook up with whatever And i havent come out yet Im scared really scared,0.0016928439,0.23273434,0.00052076887,0.00092409673,0.0012049957
0,If you had a Winnie even tinnie and flat chest I would hire you miss Now no way,0.0024548268,0.63780725,0.001042118,0.05978059,0.0015329579
0,i think mental illness was romanticized for a long time already Take an example from emos tumblr and more I think people are really influenced by famous people It looks beautiful because celebrities seem to have a movie like life and people want to be special and end up being delusional,0.00424641,0.26445997,0.0018756463,0.0007651676,0.0011905142
0,I see the depression caused her to gain more weight,0.03249838,0.02506046,0.00030386695,0.0006001999,0.0013216095
0,I read the title and immediately was ready to kill,0.002114894,0.002205559,0.00034556273,0.0006215418,0.0012275805
0,I hate white flour and white sugar Are two of the three white deaths,0.020353673,0.1965562,0.020569362,0.0010347477,0.0012645678
0,I get out the closet this weekend to some friends,0.004162938,0.009375808,0.0004232,0.000609598,0.001204182
0,I can totally relate to this and it actually hurts I m also biracial white and afro american,0.9259951,0.005517494,0.0015795506,0.98212564,0.0019186018
0,Huh kids like this with crazy eyes and weird moves lurking around are scary Please mama of this creeper cuff him and sent him to an asylum,0.13616621,0.9529877,0.12019936,0.35204306,0.07199681
0,Hit did not hit her she hit first and this is defense,0.0015285298,0.014125256,0.00048765744,0.00058967737,0.0012457864
0,Head looks like a big ass jelly bean,0.014110674,0.6446977,0.037516925,0.57723993,0.03389917
0,HE SHOT THE KID HE SHOT THE EFFIN KID BOI YOU BETTER SLEEP WITH ONE EYE OPEN BECAUSE IMMA WHOOP YOUR STUPID LITTLE BUTT TILL YOU WISH YOU WERE NEVER BORN YA HERE ME WITHERED SHALL BE AVENGED,0.0027349086,0.9893964,0.007912834,0.5972289,0.0821938
0,He had a valid point If your obese don t go out in public especially a all you can eat Unless you want to see looks or hear remarks Or just lose that weight If you don t want to be a fat ass and you don t like what you look like change it,0.027196595,0.76894003,0.0059145726,0.7274838,0.005832696
0,Handsome woman eww,0.0037088878,0.89868164,0.0020249817,0.16954343,0.0028754412
0,guy is low IQ af,0.004206626,0.052679747,0.04510622,0.5232673,0.003955259
0,Germans need to quit blaming themselves for the atrocities committed by the Nazi s The same thing shame is happening here in the U S because of the past because of slavery and stealing the land from the Indians People are getting sick of hearing that shit and the left is constantly saying how bad white Americans are,0.9276786,0.97661465,0.30512747,0.9957724,0.037638716
0,For the song thing I m white but I ll say the nigga word when I m singing songs but if I m with a black person and it s making them uncomfortable or they ask me to stop I would out of respect,0.22924185,0.0098677445,0.00088267407,0.11166152,0.9869293
0,Every time that blonde lady talks I loose twenty brain cells,0.010999074,0.98994535,0.004705618,0.0057369117,0.005362103
0,Even after just getting out of surgery you look like a bomb ass BITCHHH Love you and hope you re recovering fast,0.0032881203,0.81662214,0.0017845766,0.001966976,0.00272481
0,Do not kill people,0.015840616,0.9573208,0.003197604,0.016890507,0.0012805724
0,Didn t know shitted coloured like you could talk,0.0022732334,0.11383851,0.0043498306,0.23812903,0.008536894
0,Did you use the Tan or Dark filter,0.0021402584,0.008088603,0.000109920475,0.0006324704,0.0012270691
0,Dessert human garbage coming to eurabia,0.71328914,0.59169,0.00893133,0.023233976,0.0031687615
0,Christianity and mostly every religion was told to accept one another and give them respect doesn t mean u have to change ur religion and ur opinion just give ur respect and they are equal to u and they are human,0.033226892,0.07732417,0.020026866,0.22390601,0.0012608622
0,Black women are strong as hell,0.034834903,0.9243727,0.019574706,0.9911294,0.0023825036
0,b bl bla blac black or w wh whi white,0.011840813,0.21988657,0.0011517779,0.1885716,0.003973972
0,as someone who professionally diagnosed with mental illnesses I find it disrespectful and disgusting making a profit off it making jokes is a different story for me though I make jokes to help me cope but there s a line between joking and being disrespectful,0.5974478,0.005706746,0.005779742,0.0005819364,0.0012308217
0,ANYONE who believes in religion blindly lacks the ability to critically think Do you really want to follow rules made by people who can not critically think Believe in your god but have your own values,0.012901926,0.070212,0.008643091,0.00167279,0.0020447457
0,And that s how black people can be peaceful,0.7670254,0.8627131,0.002903297,0.9298706,0.0012890656
0,Aaah its the mother s fault you guys dont know how hard to take care of autistic kids huh,0.13312842,0.9321739,0.0142047005,0.16642292,0.0018494849
0,sons of bitches,0.18998164,0.7888228,0.065476224,0.971687,0.15204863
0,how about you get real with your fake fucking selves and tell the truth that the normal minded society are the ones being discriminated against you pieces of pig shit i cant stand fake fucking cowards who lie constantly and too much of a bitch to be honest,0.93714565,0.73005337,0.025923356,0.9757506,0.7896956
0,Go fucking kill yourself and die already useless ugly pile of shit scumbag,0.53694785,0.8331643,0.0824568,0.9070706,0.81759745
0,they are all fucking assholes,0.95924664,0.98357856,0.36974707,0.9971347,0.19630292
0,Drink Bleach,0.002887584,0.007695188,0.0013327727,0.0009611964,0.0017434551
0,ive been trying to figure out which common american voter is more uniformed republican or democrat for years democrats do any of you have the slightest clue that obama has deported more mexicans than any other president in history,0.62787503,0.37408146,0.011197385,0.015001538,0.76950663
0,Your life isn t that wonderful That room tells me that you re clearly an alcoholic and you drink shit beer Maybe stop wasting your money on shit like that Apple watch and you could afford some clothes that dont come from Walmart and get someone other than your mom to cut your hair,0.0030426162,0.9265356,0.0020675599,0.0151838,0.0034456796
0,You make me wanna hit the gym Thicker than a damn snicker dammit,0.0024670453,0.47395408,0.0014573205,0.006732702,0.07805678
0,only people to come in must be able to contribute to society not a drain on us must be able to support themselves with a trade we do not need people living off the rest of us,0.60430145,0.89458734,0.0064091543,0.00066489895,0.001221492
0,You should use your time to arrest murderers not little kids,0.18633601,0.94217783,0.0026740208,0.017733732,0.00154522
0,you should talk with people of different races from different countries,0.63720864,0.020931596,0.0003994712,0.00064558344,0.0011966057
0,You look like you kill bees for fun,0.0052535906,0.73349303,0.0018215238,0.015542465,0.0012849278
0,You look kinda dead inside you parents must not haved loved you,0.006226685,0.39063114,0.00033443925,0.0009737298,0.0013403867
0,You have the grace and composure of a rabid hyena,0.018203741,0.8465111,0.0046977303,0.5067926,0.0017969427
0,You deserve way more subscribers The shit you say is fucking gold,0.010340174,0.18354782,0.0019066755,0.53919977,0.0014943649
0,You can see the country is fertile and green just need the right governance,0.007280546,0.33707052,0.00030268414,0.0020332374,0.0013596598
0,you are a great brother to abbie that family is changing the world,0.014775348,0.042827044,0.00048291028,0.0051671034,0.0012378814
0,You are a brave man for letting them keep the comments enabled,0.008613422,0.091940545,9.5181815e-05,0.0006264774,0.0011894675
0,You all should listen to Bill Warner PhD Foremost expert on Islam,0.039220408,0.021323344,0.002687657,0.0013170558,0.0011848826
0,WTF this teacher should be expelled That s no way to treat a disabled kid specially an autistic one,0.60450596,0.2908325,0.25080743,0.10596409,0.0019102414
0,Wtf I thought you had only one sibling,0.0031123578,0.6309443,0.00042143144,0.0007974192,0.001571146
0,Wow For some reason I clicked on this I couldn make it through 30 seconds,0.0017682649,0.0034155778,0.00026384662,0.00058180967,0.0011833665
0,Wow why are these comments soo cruel and people muslims are like other religions and we should respect it WE NEED RIGHTS FOR MUSLIMS,0.084734365,0.92072856,0.023833044,0.99491596,0.0022868554
0,Wow this voice and reading is the best thing in my life,0.0015625533,0.002394037,0.0001923076,0.0005830478,0.0012750098
0,Women are equally as strong as men They should be able to defend themselves,0.19031766,0.43545607,0.06517648,0.37474295,0.0013425364
0,Why the fuck would you ask Trump,0.02768271,0.20373155,0.002372718,0.06895325,0.001998829
0,why is it censored why does todays generation get butt hurf and offended so easily if u dont like it keep walking then this use to be a free country but its going down the toilet now,0.018080926,0.9191809,0.015674174,0.9380601,0.010802626
0,why am i watching this,0.0042080865,0.06464316,0.0005491106,0.0007968792,0.0014310178
0,Who gives a damn we have the ability an the freedom to b whoever the fuck we want to b,0.109401725,0.105517074,0.06414133,0.73152035,0.005922287
0,When she said You complete me I lost my shit,0.0016514064,0.07310019,0.00042830358,0.0006777514,0.002754419
0,When pain is a relief then something must be wrong,0.0019471508,0.003798266,0.0008202861,0.00060795277,0.0012272355
0,When lift your arms do your boobs go away They look like mosquito bites and I feel like you were trying for the hot librarian look but ended up with the old librarian look,0.0021112866,0.82200265,0.0011419593,0.0010745872,0.0019564724
0,When I was a kid I was never rough with girls However I was scratched bitten and pushed by girls I still have a small scar from one such incident,0.0018633354,0.013587,0.00283779,0.00077086163,0.0012330497
0,when a handsome man marries a man we are only bite fingers,0.07041451,0.25019035,0.013754806,0.4407974,0.0017741489
0,whats the big deal mexico has immigration laws and policies they deport people all the time nothing is said or done yet when the united states chooses to enforce its immigration laws and policies people become shocked and outraged,0.17456235,0.23827378,0.009119836,0.0031797756,0.0016530093
0,What type of question it is,0.0022163927,0.00305767,0.00018771418,0.0006009194,0.0011809636
0,What episode number was this,0.0015346111,0.0048278016,0.00016994709,0.0005960805,0.0012156907
0,what civilized and nice cops,0.014331264,0.109955646,0.00094526686,0.19400384,0.002369821
0,What about bombs Are you crazy Go fuck yourself Don t talk about such shits,0.0066227987,0.190403,0.04067944,0.9899929,0.2579754
0,What a wonderful Angel wife She is sooo beautiful inside and out And he is very nice man too This lady and a lady she is has the most beautiful laughter i have ever heard in my whole life This couple is what love is made of Thankyou for this wonderful video,0.003761277,0.030316204,0.00017255575,0.0007369568,0.0012468303
0,well looks like its time to have another child,0.006190478,0.11242421,0.00030458512,0.0006471934,0.0012999411
0,Well this comment sections pretty mental,0.0018889613,0.00772662,0.00036737532,0.0006925816,0.0012761311
0,Well I m an woman and I was born in Guatemala Em I dont see anything wrong with Guatemala,0.0034575039,0.38714156,0.00056773546,0.0022338757,0.0012825967
0,We ll walk right up to the sun hand in hand,0.003563736,0.017482271,0.00037458848,0.00059829117,0.0011897944
0,We were taught as kids to not hit ANYONE When did that go out the window,0.01720493,0.17482342,0.002057968,0.000787385,0.0012842899
0,Way to go Dr Peterson You hit the nail on the head,0.0022728345,0.32548788,0.00025614022,0.00066396623,0.0013260382
0,Wallmart employees are cunts Hate them all,0.45296124,0.37416798,0.08223487,0.24856779,0.81490433
0,Wait did the tiger get shot,0.002115369,0.044163607,0.0010584157,0.00072891335,0.0012541177
0,Video games without cars are awful Piece of shits,0.007955339,0.14878559,0.0059274887,0.71311855,0.0016447563
0,Ugh my heart hurt for her when she was talking about how the troll comments hurt her You can see the love she has for him it radiates from her,0.0043371343,0.055522587,0.0007407061,0.212898,0.0013938646
0,U r still so beautiful and I am still watching you babe Chat with you later my dear and lookin at you rock my world Just saying babe,0.0030888622,0.7350106,9.3814575e-05,0.0015841043,0.001253289
0,Trump is racist for not letting this brave woman return,0.0027955673,0.88446265,0.04143911,0.012788701,0.0013564819
0,Transgenders have to protect each other not fight each other,0.39777917,0.77080023,0.0042707645,0.0013161879,0.0015122952
0,To say that black lives matter is not racist statement But the B L M organization itself is racist group If they could just quit hating white people and turn that energy towards their own community the biggest group of black oppressors there is they might make a difference,0.9507192,0.56713974,0.017369395,0.69986695,0.001524708
0,to be honest I am part of the LGBT community and to be in their shoes for a while it hurts you a lot you want to be treated the same way as other being they need to see that there is people that are in their church that are in the LGBT community going their They need to notice them and how they are people like them,0.31242707,0.0071178963,0.00155864,0.026798744,0.0012921232
0,This video was super helpful and just very nice If you re reading this please stick with us alright I spent eight years hating myself to the point of almost killing myself Key word is almost because i m still here and i m so glad i stuck around So take care of yourselves please because it s going to get better and you ll want to be there to see it All the love to you Jack and Kati and everyone out there 3,0.007195587,0.10500248,0.00038360854,0.00072991225,0.0011710502
0,This time the tables have turned,0.0027865402,0.18247041,0.00023716944,0.0005886276,0.0012334185
0,This literally made my emotional bi ass cry,0.0017651275,0.22635473,0.007007481,0.0009103704,0.008551644
0,this is my theory on the whole thing was Michael strange yes but his circumstances growing up he didn t have a childhood and I believe he was trying to be a child for the first time I remember at the time it was happening just wondering why the parents would let their kids sleep with Michael it is strange for an adult to be sleeping with the kids I know I sure wouldn t but then again I didn t grow up like Michael Jackson these two men have had plenty of time to come out about Michael and they choose tell after he dies their families were set up the whole time they were staying at Michael s house and I don t believe anything happened and if it did it was the parents fault more than anyone s would you let your kids sleep with Michael for any cost I just have to take Michael s side on this since he ain t here to defend himself,0.0056433263,0.03735238,0.0009503406,0.0006097267,0.0014531971
0,This is fake u liar bastard He is ur actor u liar bastard,0.3288333,0.33909345,0.008213375,0.09681214,0.003060328
0,This guy gets my nerves I m a Christian who is a transgirl Too bad for him,0.087798275,0.17341813,0.008234263,0.67197126,0.0017804692
0,This documentary is on point This helped me through class ty boy,0.0022004114,0.0041160644,0.00013440066,0.0007645313,0.0012132509
0,this actually makes me so angry people are just stupidly looking for attention and want to make themselves feel like the most important human on earth nobody pretends to have cancer or any dangerous physical illness too so why pretending to be dEpReSsEd and aNxIoUs nobody should ever feel this way the way it really feels He has no mental disorder that s a fact,0.4969982,0.033980343,0.014269642,0.007289561,0.0014640696
0,they could have shot him in the legs no one gets in risk of dying,0.0032864518,0.74289894,0.001817548,0.0006354677,0.0024384523
0,They are the most calm and patient police ever also did the bald police man just get stabbed,0.0023909896,0.043159183,0.0006128045,0.0012480725,0.0012836158
0,These were the days,0.0032501253,0.37123242,0.00027851728,0.0006444916,0.0014725737
0,these videos may already feel long but their responses are cut so short and not given a true voice I would love if you produced fuller videos so we the viewers can really hear what these people have to say because these are all topics that are not common among today s people It s rewarding to hear insight from both sides no matter the topic,0.023024578,0.006885097,0.00018561557,0.0005774142,0.0011694724
0,These boys will then grow up with people making fun of them and they will then hate their parents for ruining their lives,0.54366016,0.09212655,0.025336185,0.0021530369,0.0036091495
0,There isn t too little land there isn t inefficient land use there aren t too restrictive land use policies there are TOO MANY PEOPLE,0.015060246,0.9337645,0.0014515353,0.002877891,0.0012688955
0,There are so many errors XD,0.008452598,0.4937373,0.00041638312,0.0007127577,0.0012248463
0,The Veil of Isis is also a great song by The Sword,0.0017985976,0.66950434,0.00022701132,0.00063945126,0.0012016885
0,The pure misery in these men s eyes it s heart breaking God bless them,0.018804427,0.2965455,0.0007019011,0.010849512,0.043015305
0,The problem here is that the people don t listen to the people I feel as if people on both sides would actually listen to one another they would learn something,0.009828937,0.035669114,0.00033838692,0.00058128836,0.0011648585
0,The most peaceful religions came from India like Buddhism jainism etc,0.05017168,0.56864923,0.022188399,0.00088835025,0.0013553695
0,the guy guessing in the wheelchair was so sweet awh,0.003063263,0.4124585,0.0023845967,0.0013945079,0.0014197564
0,The girl in the thumbnail looks badass,0.019834353,0.94796956,0.005634602,0.0010134229,0.0067280917
0,The girl in the dress reminds me of opal from bird box,0.0034811273,0.75040466,0.0010277081,0.000890013,0.0025821305
0,the engagement ring story outrages me more than it should have,0.0018249778,0.010939386,0.0005667798,0.00060311076,0.0012349889
0,The degree of improvement is amazing My father donated stem cells to my uncle and cured his lymphoma Stem cells are the future of medicine,0.46525455,0.012525715,0.0049813483,0.0012561083,0.0013388813
0,The dark cloud is the side of you that you cannot fully understand but its your alter ego that you need to accept or you ll be deprived of your superpowers,0.083545476,0.015303487,0.00055326725,0.0006199331,0.0019467266
0,The 100 people that disliked this are just salty that we are stealing your dates,0.16619225,0.72548246,0.0094831865,0.9667067,0.001518621
0,That s their problem and no one should interfere with their own way of life If someone is unhappy they can try to escape,0.028885778,0.52479243,0.0008772877,0.00070446974,0.001254956
0,That s Hip Hop Not the sh t they bring today Where are the critical minds of our time If no one will come out I ll do it myself Racism Oppression Hate still is very much there in 2019,0.255142,0.8946506,0.0021294777,0.09966549,0.0022227385
0,That s a terrible photo to use,0.015260025,0.21411605,0.0004586068,0.0017446837,0.0012493572
0,that is the most beautiful right hook ive seen what a hero,0.0023463718,0.1774037,0.0005497115,0.0008875994,0.0021692717
0,That hair cut makes you irresistible,0.0026549553,0.065463535,0.0011742119,0.0013983652,0.0014175329
0,That guys chin strap bothers me man idk why,0.13321744,0.66892344,0.068965055,0.62775743,0.7163257
0,Terrorists are not Muslims They are just using name of islam,0.005706194,0.9502361,0.02073749,0.6764026,0.0012438121
0,Terrorism has no religion Terrorism is a cancer need to be wipe out RIP to all victims,0.091487005,0.6536439,0.1963962,0.48745364,0.0019567776
0,Technically ISIS is a CIA US creation so,0.0035270113,0.9196225,0.0020356402,0.0007403952,0.0016039625
